id_pili,hydrant_id_uuid,station_id_uuid,station_id,station_code,zon,no_pili,pili_num_combine,alamat,penanda_kawasan,no_premis,id_kedudukan,kedudukan,poskod,lokasi,latitud,longitud,id_negeri,state_id_uuid,negeri,id_daerah,daerah,id_pemilikan_pili,pemilikan_pili,id_status_pili,status_pili,diameter_pengeluaran,image_1,id_jenis_pili,jenis_pili,id_parlimen,parlimen,tarikh_pili,id_syarikat_air,flag_migrasi,id_bandar,bandar,city_id_uuid,latitud_original,longitud_original,no_pili_asal
1001,6fb59e39-fe20-407b-bc5d-63c1b3f08dda,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,001,PJY-A-001,"Hadapan Blok B2,JPM Parcel B  Precint 1 ",Berhadapan  Blok B2 JPM Parcel B,Blok B2,1,Hadapan,0,Putrajaya,2.93678,101.69591,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,images/img_pili/20180409094938213.JPG,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93678,E 101.69591,1
1002,03d2bd2c-5875-4065-922f-06ca710cc4b9,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,002,PJY-A-002,"Hadapan Blok B3,JPM Parcel B Precint 1 ","Berhadapan Blok B3,JPMParcel B",Blok B3,1,Hadapan,,Putrajaya,2.9362,101.69598,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93620,E 101.69598,2
1003,f927332a-f138-487e-bf39-56414974f92e,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,003,PJY-A-003,"Hadapan Blok B7,JPM Parcel B Precint 1 ","Berhampiran Blok B7,JPMParcel B ",Blok B7,3,Berhampiran,,Putrajaya,2.93474,101.69492,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93474,E 101.69492,3
1004,0255c236-9b97-404b-a35a-3cb09998e9ca,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,004,PJY-A-004,"Belakang Blok B7,JPM Parcel B Precint 1 "," Belakang      Blok B7,JPMParcel B ",Blok B7,2,Belakang,,Putrajaya,2.93444,101.69419,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93444,E 101.69419,4
1005,ae24941a-e257-42d6-af21-c05398c7822f,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,005,PJY-A-005,"Belakang Blok B6,JPM Parcel B Precint 1 "," Belakang      Blok B6,JPMParcel B",Blok B6,2,Belakang,,Putrajaya,2.93441,101.69517,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93441,E 101.69517,5
1006,12f59112-2e7e-44b7-8b11-01ae4ec24eb7,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,006,PJY-A-006,"Belakang Blok B5,JPM Parcel B Precint 1 ","Blok B5,JPMParcel B",Blok B5,2,Belakang,,Putrajaya,2.93454,101.69585,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93454,E 101.69585,6
1007,10133973-ec4e-4f58-8e47-81692369a824,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,007,PJY-A-007,"Belakang Blok B4,JPM Parcel B Precint 1 ","Belakang        Blok B4,JPMParcel B ",Blok B4,2,Belakang,,Putrajaya,2.93478,101.69647,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93478,E 101.69647,7
1008,43472bd4-a760-444b-afb5-ea04961fc20b,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,008,PJY-A-008,"Belakang Blok B3,JPM Parcel B Precint 1 ","Belakang        Blok B3,JPMParcel B ",Blok B3,2,Belakang,,Putrajaya,2.93537,101.69703,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93537,E 101.69703,8
1009,ebb007c6-6448-487f-ac8c-c9f311187cd1,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,009,PJY-A-009,"Belakang Blok B3,JPM Parcel B Precint 1 ","Belakang        Blok B3,JPMParcel B ",Blok B3,2,Belakang,,Putrajaya,2.93609,101.6969,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93609,E 101.69690,9
1010,3e387df5-c5a2-4f67-8b2c-55c64e9facb4,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,010,PJY-A-010,Belakang Blok B3 JPM Parcel B Precint 1 ,Berhampiran pintu maasuk JPM Parcel B,,2,Belakang,,Putrajaya,2.9369,101.69672,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93690,E 101.69672,10
1011,5086ba3a-da84-4e0c-93f6-c8168a5807af,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,011,PJY-A-011,Laluan Keluar Parking Basement P2 JPM Parcel B Precint 1 ,"Parking Basement P2,JPMParcel B ",Blok B2,3,Berhampiran,,Putrajaya,2.9374,101.69601,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93740,E 101.69601,11
1012,c684858c-ad21-4871-8c01-761a866eb353,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,012,PJY-A-012,Hadapan Balai Kawalan Utama JPM Parcel B Precint 1 ,"Hadapan Balai Kawalan Utama ,JPMParcel B ",,1,Hadapan,,Putrajaya,2.93746,101.6959,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93746,E 101.69590,12
1013,c8403f20-b55a-471d-b3de-842da8234f2e,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,013,PJY-A-013,"Hadapan Blok B1,JPM Parcel B Precint 1 ","Berhadapan  Blok B1,JPMParcel B ",Blok B1,1,Hadapan,,Putrajaya,2.93712,101.69514,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93712,E 101.69514,13
1014,f678c3a4-786f-44f9-a275-62c92fff3433,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,014,PJY-A-014,"Belakang Blok B1,JPM Parcel B Precint 1 ","Belakang        Blok B1,JPMParcel B ",Blok B1,2,Belakang,,Putrajaya,2.93697,101.69441,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93697,E 101.69441,14
1015,00ac74dc-b880-4985-a088-b317871d330e,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,015,PJY-A-015,"Belakang Blok B8,JPM Parcel B Precint 1 ","Belakang Blok B8,JPMParcel B",Blok B8,2,Belakang,,Putrajaya,2.937041,101.693786,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93689,E 101.69390,15
1016,993995e3-bdf2-4d4e-b447-e0cdb656dd09,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,016,PJY-A-016,"Hadapan Blok B6,JPM Parcel B Precint 1 ","Berhadapan  Blok B6,JPMParcel B",Blok B6,1,Hadapan,,Putrajaya,2.93568,101.69465,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93568,E 101.69465,16
1017,847f736e-c918-44ad-bac6-e8319321bfd5,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,017,PJY-A-017,"Hadapan Blok B7,JPM Parcel B Precint 1 ","Berhadapan   Blok B7,JPMParcel B",Blok B7,1,Hadapan,,Putrajaya,2.93519,101.69482,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93519,E 101.69482,17
1018,cd5d592b-4495-4ac5-940e-82c30ca06ed2,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,018,PJY-A-018,"Hadapan Blok B5,JPM Parcel B Precint 1 ","Berhadapan  Blok B5,JPMParcel B",Blok B5,1,Hadapan,,Putrajaya,2.93527,101.69553,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93527,E 101.69553,18
1019,f686bcb9-cfb4-477b-9b10-43758e44a6db,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,019,PJY-A-019,"Hadapan Blok B4,JPM Parcel B Precint 1 ","Berhadapan Blok B4,JPMParcel B",Blok B4,1,Hadapan,,Putrajaya,2.93546,101.69641,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93546,E 101.69641,19
1020,5c4eac7e-6251-48c1-8427-255d8170605d,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,020,PJY-A-020,"Hadapan Blok B8,JPM Parcel B Precint 1 ","Berhadapan  Blok B8,JPMParcel B ",Blok B8,1,Hadapan,,Putrajaya,2.93641,101.69461,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93641,E 101.69461,20
1021,7e2fa6b0-de6e-4510-b773-622ac1cc6394,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,021,PJY-A-021,"Depan Pintu Blok Timur PPM, Parcel A,Precint 1","Depan Pntu   Blok Timor           PPM, Parcel A",,1,Hadapan,,Putrajaya,2.93861,101.69335,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93861,E 101.69335,21
1022,5f69135f-c8a8-4d69-8b7a-60bd93b3b4c0,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,022,PJY-A-022,"Depan  Blok Timor,Pejabat Perdana Menteri Parcel A Precint 1","Depan Blok Timor PPM, Parcel A ",,1,Hadapan,,Putrajaya,2.93838,101.69356,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93838,E 101.69356,22
1023,45920ee6-c2a8-4d2c-a021-da824207c448,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,023,PJY-A-023,"Depan Pntu   Blok Timor           PPM, Parcel A","Depan  Blok Timor           PPM, Parcel A ",,1,Hadapan,,Putrajaya,2.93769,101.69308,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93769,E 101.69308,23
1024,906d38ce-3233-4720-b4f2-8b3baf9dff78,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,024,PJY-A-024,"Hampir Lorong VIP,PPM,     Parcel A","Hampir Lorong VIP,PPM,     Parcel A",,3,Berhampiran,,Putrajaya,2.93787,101.69241,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93787,E 101.69241,24
1025,a98ce198-96d1-483d-b4c0-27c7257bd78c,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,025,PJY-A-025,Lorong VVIP Pejabat Perdana Menteri Parcel A Precint 1,Berhapiran Lorong VIP PPM Parcel A,,3,Berhampiran,,Putrajaya,2.9378,101.69142,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,,1,Pillar Hydrant,125,Putrajaya,1999-12-31T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93780,E 101.69142,25
1026,8df01c89-2650-4eff-9e66-94418595d9d2,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,026,PJY-A-026,"Berhampiran Blok Barat PPM,       Parcel A ","Berhampiran Blok Barat PPM,       Parcel A ",,3,Berhampiran,,Putrajaya,2.93859,101.69131,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p1_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.93859,E 101.69131,26
1027,b534af00-343c-4eb6-a5c1-9f82db63f3e6,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,027,PJY-A-027,"Parking Kereta Blok Barat , Pejabat Perdana Menteri Parcel A Precint 1","Parking Kereta Blok Barat PPM, Parcel A ",,3,Berhampiran,,Putrajaya,2.93944,101.69158,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p1_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.93944,E 101.69158,27
1028,8ceb2e50-717a-4221-8340-9a5d93be9b03,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,028,PJY-A-028,Berhampiran parking/laluan Masuk Selatan Pejabat Perdana Menteri Parcel A Precint 1,Berhampiran parking/laluan Masuk Selatan ,,3,Berhampiran,,Putrajaya,2.94023,101.69163,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p1_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.94023,E 101.69163,28
1029,2022742d-f512-4b9f-a028-aeb06652e85f,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,029,PJY-A-029,Berhampiran blok barat Pejabat Perdana Menteri Parcel A Precint 1,Berhampiran blok barat(PPM) Parcel A,,3,Berhampiran,,Putrajaya,2.93961,101.69226,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p1_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.93961,E 101.69226,29
1030,817f7cba-9158-4954-ab97-40a7f4e546d5,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,030,PJY-A-030,Core 4 (zone)  Pejabat Perdana Menteri Parcel A Precint 1,Core 4 (zone) PPM              Parcel A,,3,Berhampiran,,Putrajaya,2.93902,101.69256,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p1_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.93902,E 101.69256,30
1031,9e2919d7-e01c-4c5f-8895-78881a482adc,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,031,PJY-A-031,Blok Timur (core 6) Pejabat Perdana Menteri Parcel A Precint 1,Blok Timur   (core 6) PPM Parcel A,,3,Berhampiran,,Putrajaya,2.93937,101.69292,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p1_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.93937,E 101.69292,31
1032,e502c59f-bf37-4e5c-b153-748006f3bbaa,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,032,PJY-A-032,Parking Blok Timur Pejabat Perdana Menteri Parcel A Precint 1,Parking Blok Timur PPM Parcel A,,3,Berhampiran,,Putrajaya,2.9394,101.69383,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p1_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.93940,E 101.69383,32
1033,f8f56121-01f1-4c8b-bdf1-090d1de95487,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,033,PJY-A-033,"Berhampiran Pintu Utama ,Pejabat Perdana Menteri Parcel A Precint 1","Berhampiran Pintu Utama, PPM Parcel A",,3,Berhampiran,,Putrajaya,2.93909,101.69431,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p1_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.93909,E 101.69431,33
1034,22a145e2-9761-448b-8d61-00693a70b740,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,034,PJY-A-034,Depan Pondok Pengawal Blok C1 Parcel c,Depan Pondok Pengawal       Blok C1 Parcel c,,1,Hadapan,,Putrajaya,2.93767,101.7008,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93767,E 101.70080,34
1035,35edb97b-bd52-4803-b3d9-26ed263cd4ac,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,035,PJY-A-035,Parking Blok C7(Luar Pagar) Parcel C,Parking Blok C7(Luar Pagar) Parcel C,Blok C7,3,Berhampiran,,Putrajaya,2.93748,101.69943,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,2000-01-01T08:00:00+08:00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93748,E 101.69943,35
1036,08e83bb7-dca1-4b56-9bf7-1332d6a7823f,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,036,PJY-A-036,Blok C7 Parcel C,Blok C7                    Parcel C,,3,Berhampiran,,Putrajaya,2.93631,101.69971,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p1_08092014,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f,N 02.93631,E 101.69971,36
1037,9e0bed6d-6153-402c-bc62-69c196b83ec7,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,037,PJY-A-037,Rumah Pam Blok C6 Percel C ,Rumah Pam    Blok C6       Percel C,,3,Berhampiran,,Putrajaya,2.93681,101.69897,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p1_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.93681,E 101.69897,37
1038,85a9a666-313a-4f90-af84-66eb66edb19a,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,038,PJY-A-038,Pondok Pengawal Blok C6 Parcel C,Pondok Pengawal Blok C6 Parcel C,,3,Berhampiran,,Putrajaya,2.93616,101.69869,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p1_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.93616,E 101.69869,38
1039,c2a6bfe3-d6b0-4868-8976-be4f44a615aa,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,A,039,PJY-A-039,Antara Blok C6 Dan C5 Parcel C ,Antara Blok C6 Dan C5             Parcel C,,3,Berhampiran,,Putrajaya,2.93571,101.6992,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p1_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.93571,E 101.69920,39
