id_pili,hydrant_id_uuid,station_id_uuid,station_id,station_code,zon,no_pili,pili_num_combine,alamat,penanda_kawasan,id_kedudukan,kedudukan,lokasi,latitud,longitud,id_negeri,state_id_uuid,negeri,id_daerah,daerah,id_pemilikan_pili,pemilikan_pili,id_status_pili,status_pili,diameter_pengeluaran,id_jenis_pili,jenis_pili,id_parlimen,parlimen,tarikh_pili,id_syarikat_air,flag_migrasi,id_bandar,bandar,city_id_uuid,latitud_original,longitud_original,no_pili_asal
1204,bb74506d-4d60-4353-92a5-127576f508ff,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,001,PJY-B-001,Berhampiran Labu Sayung WP1 Wisma Putra  ,Berhampiran Labu Sayung WP1 Wisma Putra  ,3,Berhampiran,Putrajaya,2.92579,101.69305,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92579  ,E 101.69305,1
1205,d83710ef-4e66-4fea-9951-80704040c0f2,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,002,PJY-B-002,"Berhampiran Laluan kepintu WP 2 ,WP1  Wisma Putra      ",".Berhampiran Laluan kepintu WP 2 ,WP1  Wisma Putra      ",3,Berhampiran,Putrajaya,2.92553,101.69232,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92553,E 101.69232,2
1206,ee4699be-b4a9-4362-9521-259f07476a25,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,003,PJY-B-003,"Berhampiran Gate WP1,WP 2,  Wisma Putra      ","Berhampiran Gate WP1,WP 2,  Wisma Putra      ",3,Berhampiran,Putrajaya,2.92604,101.69189,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92604,E 101.69189,3
1207,fe9a37dd-a2b1-43f7-b280-92c21912b314,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,004,PJY-B-004,"Berhampiran Loby VIP,WP1  Wisma Putra      ","Berhampiran Loby VIP,WP1  Wisma Putra      ",3,Berhampiran,Putrajaya,2.92671,101.69225,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92671,E 101.69225,4
1208,7c8d730c-abf8-4196-9d48-06bce0948c47,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,005,PJY-B-005,"Sebelah Kanan Loby Wisma Putra 1,Wisma Putra Presint 2","Sebelah Kanan Loby WP 1,  Wisma Putra      ",4,Tepi,Putrajaya,2.92686,101.69286,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92686,E 101.69286,5
1209,1dd0fdcd-2ce8-4219-9c62-615825b1d929,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,006,PJY-B-006,"Sebelah kiri Labu Sayung WP 2,  Wisma Putra      ","Sebelah kiri Labu Sayung WP 2,  Wisma Putra      ",4,Tepi,Putrajaya,2.92642,101.69334,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92642,E 101.69334,6
1210,32b84dd7-27ec-453c-9ad2-69e91ae26dc0,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,007,PJY-B-007,Berhampiran Pintu Masuk Parking Bawah Tanah  WP2 Wisma Putra ,Berhampiran Pintu Masuk Parking Arah Tanah  WP2 Wisma Putra ,3,Berhampiran,Putrajaya,2.92463,101.69134,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,514.001,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92463,E 101.69134,7
1211,8a3554ba-a44a-4b8b-8e6e-31c715987d6b,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,008,PJY-B-008,Berhampiran Gas LPG/Bangunan Pejabat WP 2 Wisma Putra ,Berhampiran Gas LPG/Bangunan Pejabat  WP 2  Wisma Putra      ,3,Berhampiran,Putrajaya,2.9252,101.69099,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,514.001,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92520,E 101.69099,8
1212,fb11f8c1-4561-46b2-bc3e-2b08313c1c3f,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,009,PJY-B-009,"Berhampiran dewan Serbaguna WP 2,  Wisma Putra      ","Berhampiran dewan Serbaguna WP 2,  Wisma Putra      ",3,Berhampiran,Putrajaya,2.92576,101.69126,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,514.001,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92576,E 101.69126,9
1213,1b4a6649-4646-4170-8912-7096399684fd,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,010,PJY-B-010,"Berhampiran Tapak Semaian/ Belakang Dewan, WP2 Wisma Putra ","Berhampiran Tapak Semaian/ Belakang Dewan, WP2 Wisma Putra     ",3,Berhampiran,Putrajaya,2.92578,101.69182,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,2,Tidak Berfungsi,0,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92578,E 101.69182,10
1214,aab1db87-9cf4-43d2-a01d-5078ae47eaf9,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,011,PJY-B-011,"Berhampiran Cafeteria, WP 2,  Wisma Putra      ","Berhampiran Cafeteria, WP 2,  Wisma Putra      ",3,Berhampiran,Putrajaya,2.92518,101.69223,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,2,Tidak Berfungsi,0,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92518,E 101.69223,11
1215,7feb7105-a221-4a7f-aa66-502d370d571d,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,012,PJY-B-012,"Sebelah kiri Gate WP 2,  Wisma Putra      ","Sebelah kiri Gate WP 2,  Wisma Putra      ",4,Tepi,Putrajaya,2.92437,101.69176,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,2,Tidak Berfungsi,0,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92437,E 101.69176,12
1216,b59b3e0e-a457-4c6d-917d-121cf6e395ed,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,013,PJY-B-013,Bahagian Balakang Bangunan Kastam Kompleks (MOF),Bahagian Balakang Bangunan Kastam Komplak(MOF,2,Belakang,Putrajaya,2.92766,101.68953,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,514.001,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92766,E 101.68953,13
1217,1673d461-b0d1-4a53-b7f2-37107101d1b8,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,014,PJY-B-014,Bahagian Balakang Bangunan Kastam Kompleks (MOF),Bahagian Balakang Bangunan Kastam Komplak(MOF),2,Belakang,Putrajaya,2.92838,101.68984,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,2,Tidak Berfungsi,0,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92838,E 101.68984,14
1218,1c22d960-98c0-49ac-8d50-7620766da74b,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,015,PJY-B-015,Bahagian Balakang Bangunan AG Komplak(MOF),Bahagian Balakang Bangunan AG Komplak(MOF),2,Belakang,Putrajaya,2.92911,101.69019,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,2,Tidak Berfungsi,0,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92911,E 101.69019,15
1219,9d911663-edca-47fb-bf66-d0cc67b1d74d,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,016,PJY-B-016,Bahagian Balakang Bangunan AG Komplak(MOF),Bahagian Balakang Bangunan AG Komplak(MOF),2,Belakang,Putrajaya,2.92988,101.69038,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,2,Tidak Berfungsi,0,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92988,E 101.69038,16
1220,f0ba42a3-fdd7-46a9-b663-f302157996ef,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,017,PJY-B-017,Tepi  Bangunan AG Kompleks (MOF),Tepi  Bangunan AG Komplak (MOF),4,Tepi,Putrajaya,2.93,101.68992,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.93000,E 101.68992,17
1221,cafadbd5-dc72-4668-bd2f-49c1deaf698a,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,018,PJY-B-018,Depan Bangunan Akauntan Negara(AG) Komplek(MOF) ,Depan Bangunan Akauntan Negara(AG) Komplek(MOF) ,1,Hadapan,Putrajaya,2.92933,101.68948,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92933,E 101.68948,18
1222,0cef5a0c-ea11-4f09-ad5f-0f817ea2a24c,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,019,PJY-B-019,Depan Bangunan Kastam,Depan Bangunan Kastan Komplek  (MOF)Percint 2,1,Hadapan,Putrajaya,2.928645,101.689157,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,2,Tidak Berfungsi,0,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92848,E 101.68819,19
1223,1de3e240-462b-4cc3-b722-97de430ab05b,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,020,PJY-B-020,"Tepi Blok Utama, Kompleks Kementerian Kewangan Percint 2",Tepi Blok Utama Perbendaharaan Bangunan Komplak (MOF),4,Tepi,Putrajaya,2.92786,101.68932,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92786,E 101.68932,20
1224,1c58e021-b9cc-4745-88b1-40e58df0d08d,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,021,PJY-B-021,Hampir Lorong Parking Aras Tanah Komplak  (MOF),Hampir Lorong Parking Aras Tanah Komplak  (MOF),3,Berhampiran,Putrajaya,2.92714,101.68941,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92714,E 101.68941,21
1225,aeca3c33-2cb2-46e1-b25c-b0857a2e5fe0,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,022,PJY-B-022,Belakang Blok Utama Perbendaharaan Kompleks (MOF),Belakang Blok Utama Perbendaharaan Komplak (MOF),2,Belakang,Putrajaya,2.92638,101.68911,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92638,E 101.68911,22
1226,baed1eb7-e5c4-4582-b5e0-0ed2cef3dc8a,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,023,PJY-B-023,Belakang Blok Utama Perbendaharaan Kompleks (MOF),Belakang Blok Utama Perbendaharaan Komplak (MOF),2,Belakang,Putrajaya,2.92567,101.68894,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92567,E 101.68894,23
1227,8e99acab-1ccf-43ea-ae56-561e51b3e6a0,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,024,PJY-B-024,Belakang Blok Selatan Perbendaharaan Kompleks (MOF),Belakang Blok Selatan Perbendaharaan Komplak (MOF),2,Belakang,Putrajaya,2.925,101.68848,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92500,E 101.68848,24
1228,43b61e23-e09f-4ec5-8ba5-a11f158facf0,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,025,PJY-B-025,Tepi Perbendaharaan Blok Selatan Kompleks (MOF) ,Tepi Perbendaharaan Blok Selatan  Komplak   (MOF),4,Tepi,Putrajaya,2.92457,101.68817,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92457,E 101.68817,25
1229,defeb465-5d79-42f7-a933-f89340aac6c5,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,026,PJY-B-026,Depan Perbendaharaan Blok Selatan Komplak (MOF) ,Depan Perbendaharaan Blok Selatan  Komplak   (MOF),1,Hadapan,Putrajaya,2.92546,101.68819,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92546,E 101.68819,26
1230,8b3d6437-4a41-4f08-958c-35c22871e913,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,027,PJY-B-027,Depan Bangunan Kompleks Perbendaharaan (MOF) ,Depan Bangunan Kompleks Perbendaharaan (MOF),1,Hadapan,Putrajaya,2.92566,101.68819,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,2,Tidak Berfungsi,0,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92566,E 101.68819,27
1231,8083ed27-bb46-461b-8f8a-e9c1ff8a75e6,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,028,PJY-B-028,Tepi Bangunan Perbendaharaan Komplak (MOF) ,Tepi Bangunan Perbendaharaan Komplak   (MOF),4,Tepi,Putrajaya,2.92699,101.68868,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,514.001,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92699,E 101.68868,28
1232,b869ddc4-3375-4c6f-967d-f033fb88ae28,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,029,PJY-B-029,Depan Blok Utama Perbendaharaa  Komplak   (MOF,Depan Blok Utama Perbendaharaa  Komplak   (MOF,1,Hadapan,Putrajaya,2.92798,101.68893,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92798,E 101.68893,29
1233,bb197d25-4e88-4ccb-9416-b0ca5eb94e39,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,030,PJY-B-030,Jalan Masuk Ke Kementerian Wilayah Persekutuan,,6,Kanan,Putrajaya,2.9293,101.68808,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,514.001,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92930,E 101.68808,30
1234,ad7f6054-e5c3-4e43-91f2-f023886e798a,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,031,PJY-B-031,Tepi Kementerian Wilayah Precint 2,,4,Tepi,Putrajaya,2.930162,101.68791,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,514.001,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.93792,E 101.67337,31
1235,83f00069-0718-402c-bf81-52d5b1a82d30,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,032,PJY-B-032,Belakang Kementerian Wilayah Precint 2 ,,2,Belakang,Putrajaya,2.93066,101.68809,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,2,Tidak Berfungsi,0,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.93066,E 101.68809,32
1236,0539f0d7-fcc6-42a5-a4c6-700fc9e0804b,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,033,PJY-B-033,Belakang Kementerian Wilayah Precint 2,,2,Belakang,Putrajaya,2.93073,101.68861,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,514.001,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.93073,E 101.68861,33
1237,c6e05a47-df81-457f-a813-18d4770c6476,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,034,PJY-B-034,Hadapan Kementerian Wilayah Precint 2 ,,1,Hadapan,Putrajaya,2.92922,101.68855,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363.453,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92922,E 101.68855,34
1238,0fd3e714-f625-4caa-a42c-ee61202db0bb,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,035,PJY-B-035,Depan Parking Aras Tanah/LG Kementerian Wilayah Precint 2 ,,1,Hadapan,Putrajaya,2.92988,101.68859,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92988,E 101.68859,35
1239,e0a6d85e-85c6-4a7c-8138-69cccc417fcb,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,036,PJY-B-036,"Depan Pintu Masuk Kebangunan  Pembahagian, Pencawang Utama TNB Precint 2",Depan Pintu Masuk Kebangunan  Pembahagian,1,Hadapan,Putrajaya,2.922806,101.688475,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,,,36
1240,6138801f-a577-4375-bab7-4588a7e56bf6,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,037,PJY-B-037,"Bersebelahan Bangunan (GDC), Gas District Cooling (GDC) Precint 2",Bersebelahan Bangunan (GDC) ,4,Tepi,Putrajaya,2.9224,101.68887,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92240,E 101.68887,37
1241,3d2f9c46-5b05-4a99-9504-047d8d5332c3,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,038,PJY-B-038,Sebelah Kanan Pintu Masuk Bangunan (GDC),Sebelah Kanan Pintu Masuk Bangunan (GDC),4,Tepi,Putrajaya,2.92153,101.68893,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 101.92153,E 101.68893,38
1242,d075ac69-c891-43f1-a668-e5c8f7eabb7b,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,039,PJY-B-039,Sebelah Kiri Pintu Masuk Bangunan (GDC) ,Sebelah Kiri Pintu Masuk Bangunan (GDC) ,4,Tepi,Putrajaya,2.92153,101.68834,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92153,E 101.68834,39
1243,21e27151-d74f-4fd7-b466-f8560359f90f,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,B,040,PJY-B-040,Berhampiran Pintu masuk Gas Turbine (GDC) ,Berhampiran Pintu masuk Gas Turbine (GDC) ,3,Berhampiran,Putrajaya,2.92233,101.68823,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p2_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.92233,E 101.68823,40
